Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Age,Gender,Device,kategori,duration_days,Country_Australia,Country_Brazil,Country_Canada,Country_France,Country_Germany,Country_Italy,Country_Mexico,Country_Spain,Country_United Kingdom,Country_United States,Plan Duration_1 Month
2,13,2022-08-13,2023-04-07,51,0,2,2,237,0,0,0,0,0,0,1,0,0,0,1
2,13,2022-08-17,2023-05-07,33,1,4,1,263,0,0,0,0,0,0,0,1,0,0,1
0,15,2022-08-20,2023-04-07,43,1,3,1,230,0,0,0,0,0,1,0,0,0,0,1
1,14,2022-08-28,2023-06-07,43,0,4,1,283,0,0,0,0,0,0,0,1,0,0,1
0,13,2022-08-29,2023-04-07,42,1,4,1,221,0,0,0,0,0,0,0,1,0,0,1
2,15,2022-03-09,2023-05-07,30,1,3,1,424,0,0,0,0,0,0,0,0,0,1,1
1,13,2022-10-09,2023-03-07,50,1,3,2,149,0,0,1,0,0,0,0,0,0,0,1
0,11,2022-09-13,2023-05-07,51,0,1,2,236,0,0,0,0,0,0,0,0,0,1,1
1,14,2022-09-15,2023-04-07,36,0,2,1,204,0,0,0,0,0,0,0,0,0,1,1
0,13,2022-09-25,2023-06-07,41,0,2,1,255,0,0,1,0,0,0,0,0,0,0,1
2,10,2022-01-10,2023-03-07,37,1,4,1,421,0,0,0,0,0,0,0,0,1,0,1
2,11,2022-02-10,2023-04-07,30,0,2,1,421,1,0,0,0,0,0,0,0,0,0,1
0,11,2022-05-10,2023-04-07,50,0,2,2,332,0,0,0,0,1,0,0,0,0,0,1
1,14,2022-06-10,2023-05-07,41,0,4,1,331,0,0,0,1,0,0,0,0,0,0,1
0,14,2022-07-10,2023-03-07,29,0,1,1,240,0,1,0,0,0,0,0,0,0,0,1
2,12,2022-10-10,2023-04-07,43,1,4,1,179,0,0,0,0,0,0,1,0,0,0,1
1,12,2022-12-10,2023-04-07,31,0,4,1,118,0,0,0,0,0,0,0,1,0,0,1
0,14,2022-10-15,2023-06-07,40,1,1,1,235,0,0,0,0,0,1,0,0,0,0,1
1,12,2022-10-17,2023-05-07,35,0,4,1,202,0,0,0,0,0,0,0,1,0,0,1
0,13,2022-10-21,2023-04-07,39,0,1,1,168,0,0,0,0,0,0,0,1,0,0,1
2,14,2022-10-23,2023-05-07,48,1,1,1,196,0,0,0,0,0,0,0,0,0,1,1
2,14,2022-10-24,2023-05-07,42,0,2,1,195,0,0,1,0,0,0,0,0,0,0,1
0,11,2022-10-27,2023-06-07,48,0,4,1,223,0,0,0,0,0,0,0,0,0,1,1
1,10,2022-10-30,2023-07-07,33,0,4,1,250,0,0,0,0,0,0,0,0,0,1,1
0,14,2022-10-31,2023-04-07,45,0,4,1,158,0,0,1,0,0,0,0,0,0,0,1
2,14,2022-03-11,2023-04-07,40,0,4,1,392,0,0,0,0,0,0,0,0,1,0,1
1,15,2022-05-11,2023-06-07,38,1,2,1,392,1,0,0,0,0,0,0,0,0,0,1
0,14,2022-06-11,2023-06-07,31,0,2,1,361,0,0,0,0,1,0,0,0,0,0,1
1,14,2022-01-11,2023-04-07,33,0,4,1,451,0,0,0,1,0,0,0,0,0,0,1
0,15,2022-02-11,2023-05-07,27,1,1,1,450,0,1,0,0,0,0,0,0,0,0,1
2,13,2022-02-11,2023-05-07,47,1,3,1,450,0,0,0,0,0,0,1,0,0,0,1
2,15,2022-01-11,2023-06-07,41,1,2,1,512,0,0,0,0,0,0,0,1,0,0,1
0,11,2022-10-17,2023-03-07,32,0,4,1,141,0,0,0,0,0,1,0,0,0,0,1
1,11,2022-10-18,2023-05-07,31,1,4,1,201,0,0,0,0,0,0,0,1,0,0,1
0,13,2022-09-28,2023-05-07,43,0,2,1,221,0,0,0,0,0,0,0,1,0,0,1
2,15,2022-09-23,2023-05-07,42,0,4,1,226,0,0,0,0,0,0,0,0,0,1,1
1,15,2022-09-22,2023-03-07,46,1,3,1,166,0,0,1,0,0,0,0,0,0,0,1
0,12,2022-08-31,2023-04-07,27,0,3,1,219,0,0,0,0,0,0,0,0,0,1,1
0,15,2022-08-28,2023-05-07,48,0,4,1,252,0,0,0,0,0,0,0,0,0,1,1
0,15,2022-08-27,2023-05-07,49,1,1,2,253,0,0,1,0,0,0,0,0,0,0,1
2,12,2022-08-17,2023-03-07,43,1,4,1,202,0,0,0,0,0,0,0,0,1,0,1
1,14,2022-09-08,2023-04-07,38,1,1,1,211,1,0,0,0,0,0,0,0,0,0,1
0,13,2022-07-24,2023-05-07,37,1,3,1,287,0,0,0,0,1,0,0,0,0,0,1
0,12,2022-07-16,2023-04-07,39,0,4,1,265,0,0,0,1,0,0,0,0,0,0,1
1,10,2022-07-15,2023-03-07,40,1,2,1,235,0,1,0,0,0,0,0,0,0,0,1
2,12,2022-12-07,2023-05-07,40,1,4,1,151,0,0,0,0,0,0,1,0,0,0,1
2,12,2022-12-07,2023-06-07,48,1,1,1,182,0,0,0,0,0,0,0,1,0,0,1
0,13,2022-09-07,2023-05-07,43,0,4,1,242,0,0,0,0,0,1,0,0,0,0,1
1,10,2022-05-07,2023-02-07,46,1,1,1,276,0,0,0,0,0,0,0,1,0,0,1
2,11,2022-05-07,2023-05-07,43,1,3,1,365,0,0,0,0,0,0,0,1,0,0,1
0,10,2022-03-07,2023-05-07,30,0,2,1,426,0,0,0,0,0,0,0,0,0,1,1
2,13,2022-01-07,2023-04-07,51,0,1,2,455,0,0,1,0,0,0,0,0,0,0,1
1,12,2022-06-30,2023-03-07,30,1,3,1,250,0,0,0,0,0,0,0,0,0,1,1
0,14,2022-06-27,2023-04-07,47,0,4,1,284,0,0,0,0,0,0,0,0,0,1,1
1,13,2022-06-28,2023-04-07,41,1,1,1,283,0,0,1,0,0,0,0,0,0,0,1
2,10,2022-06-28,2023-05-07,45,0,3,1,313,0,0,0,0,0,0,0,0,1,0,1
0,14,2022-06-24,2023-04-07,47,0,1,1,287,1,0,0,0,0,0,0,0,0,0,1
2,11,2022-06-24,2023-05-07,48,0,4,1,317,0,0,0,0,1,0,0,0,0,0,1
1,11,2022-06-25,2023-04-07,51,0,2,2,286,0,0,0,1,0,0,0,0,0,0,1
0,10,2022-06-26,2023-06-07,29,1,4,1,346,0,1,0,0,0,0,0,0,0,0,1
2,13,2022-06-27,2023-05-07,43,0,1,1,314,0,0,0,0,0,0,1,0,0,0,1
1,13,2022-06-29,2023-07-07,49,0,2,2,373,0,0,0,0,0,0,0,1,0,0,1
0,11,2022-02-07,2023-03-07,37,1,3,1,393,0,0,0,0,0,1,0,0,0,0,1
1,13,2022-07-07,2023-05-07,48,1,2,1,304,0,0,0,0,0,0,0,1,0,0,1
0,11,2022-07-13,2023-05-07,36,0,2,1,298,0,0,0,0,0,0,0,1,0,0,1
2,14,2022-07-18,2023-07-07,33,0,1,1,354,0,0,0,0,0,0,0,0,0,1,1
2,14,2022-07-24,2023-04-07,38,0,1,1,257,0,0,1,0,0,0,0,0,0,0,1
0,12,2022-07-31,2023-06-07,42,0,3,1,311,0,0,0,0,0,0,0,0,0,1,1
1,15,2022-01-08,2023-05-07,30,0,2,1,484,0,0,0,0,0,0,0,0,0,1,1
0,10,2022-08-08,2023-06-07,39,1,4,1,303,0,0,1,0,0,0,0,0,0,0,1
2,14,2022-08-13,2023-04-07,36,1,3,1,237,0,0,0,0,0,0,0,0,1,0,1
1,11,2022-08-14,2023-06-07,27,0,3,1,297,1,0,0,0,0,0,0,0,0,0,1
0,11,2022-08-23,2023-04-07,49,1,4,2,227,0,0,0,0,1,0,0,0,0,0,1
1,14,2022-08-27,2023-06-07,31,1,1,1,284,0,0,0,1,0,0,0,0,0,0,1
0,10,2022-08-31,2023-05-07,36,1,1,1,249,0,1,0,0,0,0,0,0,0,0,1
2,14,2022-09-09,2023-06-07,41,0,2,1,271,0,0,0,0,0,0,1,0,0,0,1
2,10,2022-10-09,2023-04-07,45,0,1,1,180,0,0,0,0,0,0,0,1,0,0,1
0,14,2022-12-09,2023-05-07,45,1,4,1,149,0,0,0,0,0,1,0,0,0,0,1
1,11,2022-09-17,2023-05-07,32,1,4,1,232,0,0,0,0,0,0,0,1,0,0,1
0,13,2022-09-21,2023-06-07,41,0,3,1,259,0,0,0,0,0,0,0,1,0,0,1
2,11,2022-02-10,2023-03-07,37,1,4,1,390,0,0,0,0,0,0,0,0,0,1,1
1,10,2022-04-10,2023-05-07,27,1,1,1,392,0,0,1,0,0,0,0,0,0,0,1
0,14,2022-06-10,2023-04-07,41,1,1,1,301,0,0,0,0,0,0,0,0,0,1,1
1,13,2022-07-10,2023-06-07,30,0,4,1,332,0,0,0,0,0,0,0,0,0,1,1
0,12,2022-08-10,2023-04-07,43,1,3,1,240,0,0,1,0,0,0,0,0,0,0,1
2,12,2022-11-10,2023-05-07,51,1,1,2,178,0,0,0,0,0,0,0,0,1,0,1
2,12,2022-10-13,2023-04-07,46,0,4,1,176,1,0,0,0,0,0,0,0,0,0,1
0,10,2022-10-15,2023-06-07,27,0,2,1,235,0,0,0,0,1,0,0,0,0,0,1
1,10,2022-10-19,2023-06-07,51,0,3,2,231,0,0,0,1,0,0,0,0,0,0,1
0,14,2022-10-21,2023-06-07,28,0,1,1,229,0,1,0,0,0,0,0,0,0,0,1
2,14,2022-10-23,2023-05-07,33,1,3,1,196,0,0,0,0,0,0,1,0,0,0,1
1,12,2022-10-26,2023-05-07,31,0,1,1,193,0,0,0,0,0,0,0,1,0,0,1
0,13,2022-10-27,2023-06-07,47,1,1,1,223,0,0,0,0,0,1,0,0,0,0,1
1,10,2022-10-31,2023-07-07,45,0,2,1,249,0,0,0,0,0,0,0,1,0,0,1
0,13,2022-03-11,2023-05-07,42,1,4,1,422,0,0,0,0,0,0,0,1,0,0,1
2,15,2022-05-11,2023-06-07,47,0,4,1,392,0,0,0,0,0,0,0,0,0,1,1
2,12,2022-06-11,2023-06-07,29,0,4,1,361,0,0,1,0,0,0,0,0,0,0,1
0,13,2022-03-11,2023-07-07,49,0,1,2,483,0,0,0,0,0,0,0,0,0,1,1
1,14,2022-03-11,2023-04-07,41,0,1,1,392,0,0,0,0,0,0,0,0,0,1,1
0,13,2022-04-11,2023-05-07,45,1,3,1,391,0,0,1,0,0,0,0,0,0,0,1
2,14,2022-02-11,2023-06-07,49,1,4,2,481,0,0,0,0,0,0,0,0,1,0,1
1,13,2022-10-27,2023-06-07,41,1,4,1,223,1,0,0,0,0,0,0,0,0,0,1
0,15,2022-10-27,2023-04-07,37,1,1,1,162,0,0,0,0,1,0,0,0,0,0,1
1,14,2022-10-15,2023-05-07,31,1,3,1,204,0,0,0,1,0,0,0,0,0,0,1
0,13,2022-03-10,2023-05-07,29,1,3,1,423,0,1,0,0,0,0,0,0,0,0,1
2,10,2022-09-25,2023-05-07,51,0,4,2,224,0,0,0,0,0,0,1,0,0,0,1
2,12,2022-09-16,2023-03-07,33,1,4,1,172,0,0,0,0,0,0,0,1,0,0,1
0,12,2022-09-14,2023-04-07,31,1,3,1,205,0,0,0,0,0,1,0,0,0,0,1
1,11,2022-11-09,2023-05-07,42,0,1,1,179,0,0,0,0,0,0,0,1,0,0,1
0,15,2022-09-09,2023-05-07,48,0,1,1,240,0,0,0,0,0,0,0,1,0,0,1
2,13,2022-12-08,2023-03-07,37,0,1,1,89,0,0,0,0,0,0,0,0,0,1,1
1,13,2022-04-08,2023-06-07,51,0,3,2,425,0,0,1,0,0,0,0,0,0,0,1
0,12,2022-04-08,2023-06-07,29,0,2,1,425,0,0,0,0,0,0,0,0,0,1,1
0,13,2022-07-31,2023-05-07,46,1,2,1,280,0,0,0,0,0,0,0,0,0,1,1
0,15,2022-07-29,2023-03-07,35,1,4,1,221,0,0,1,0,0,0,0,0,0,0,1
2,15,2022-07-14,2023-05-07,44,0,3,1,297,0,0,0,0,0,0,0,0,1,0,1
1,12,2022-07-13,2023-06-07,36,1,4,1,329,1,0,0,0,0,0,0,0,0,0,1
0,14,2022-11-07,2023-05-07,38,0,2,1,181,0,0,0,0,1,0,0,0,0,0,1
0,12,2022-12-07,2023-03-07,36,1,4,1,90,0,0,0,1,0,0,0,0,0,0,1
1,14,2022-11-07,2023-05-07,40,0,1,1,181,0,1,0,0,0,0,0,0,0,0,1
2,10,2022-02-07,2023-05-07,29,1,1,1,454,0,0,0,0,0,0,1,0,0,0,1
2,11,2022-06-30,2023-06-07,32,1,4,1,342,0,0,0,0,0,0,0,1,0,0,1
0,12,2022-06-30,2023-05-07,30,1,1,1,311,0,0,0,0,0,1,0,0,0,0,1
1,10,2022-06-29,2023-05-07,47,1,3,1,312,0,0,0,0,0,0,0,1,0,0,1
2,15,2022-06-30,2023-04-07,28,0,2,1,281,0,0,0,0,0,0,0,1,0,0,1
0,11,2022-06-24,2023-05-07,49,1,1,2,317,0,0,0,0,0,0,0,0,0,1,1
2,12,2022-06-25,2023-04-07,50,1,3,2,286,0,0,1,0,0,0,0,0,0,0,1
1,11,2022-06-25,2023-07-07,33,1,4,1,377,0,0,0,0,0,0,0,0,0,1,1
0,13,2022-06-26,2023-04-07,50,1,4,2,285,0,0,0,0,0,0,0,0,0,1,1
1,10,2022-06-27,2023-06-07,28,0,4,1,345,0,0,1,0,0,0,0,0,0,0,1
2,12,2022-06-29,2023-06-07,41,1,3,1,343,0,0,0,0,0,0,0,0,1,0,1
0,12,2022-01-07,2023-07-07,30,0,3,1,546,1,0,0,0,0,0,0,0,0,0,1
2,10,2022-03-07,2023-04-07,32,1,4,1,396,0,0,0,0,1,0,0,0,0,0,1
1,15,2022-12-07,2023-07-07,50,1,1,2,212,0,0,0,1,0,0,0,0,0,0,1
0,11,2022-07-15,2023-05-07,28,0,4,1,296,0,1,0,0,0,0,0,0,0,0,1
2,13,2022-07-19,2023-07-07,45,1,4,1,353,0,0,0,0,0,0,1,0,0,0,1
1,14,2022-07-27,2023-05-07,31,1,2,1,284,0,0,0,0,0,0,0,1,0,0,1
0,11,2022-07-29,2023-06-07,27,0,3,1,313,0,0,0,0,0,1,0,0,0,0,1
1,11,2022-06-08,2023-05-07,49,1,2,2,333,0,0,0,0,0,0,0,1,0,0,1
0,10,2022-08-13,2023-06-07,32,0,1,1,298,0,0,0,0,0,0,0,1,0,0,1
2,13,2022-08-14,2023-05-07,38,1,4,1,266,0,0,0,0,0,0,0,0,0,1,1
2,11,2022-08-20,2023-07-07,39,1,3,1,321,0,0,1,0,0,0,0,0,0,0,1
0,14,2022-08-24,2023-04-07,50,0,2,2,226,0,0,0,0,0,0,0,0,0,1,1
1,10,2022-08-28,2023-06-07,51,1,2,2,283,0,0,0,0,0,0,0,0,0,1,1
0,15,2022-05-09,2023-05-07,32,0,4,1,363,0,0,1,0,0,0,0,0,0,0,1
2,12,2022-10-09,2023-07-07,45,0,4,1,271,0,0,0,0,0,0,0,0,1,0,1
1,12,2022-11-09,2023-04-07,31,0,1,1,149,1,0,0,0,0,0,0,0,0,0,1
0,12,2022-09-14,2023-06-07,44,1,3,1,266,0,0,0,0,1,0,0,0,0,0,1
1,12,2022-09-21,2023-05-07,30,0,2,1,228,0,0,0,1,0,0,0,0,0,0,1
0,13,2022-09-26,2023-07-07,44,0,2,1,284,0,1,0,0,0,0,0,0,0,0,1
2,10,2022-09-30,2023-03-07,37,1,2,1,158,0,0,0,0,0,0,1,0,0,0,1
2,14,2022-02-10,2023-06-07,30,0,2,1,482,0,0,0,0,0,0,0,1,0,0,1
0,12,2022-06-10,2023-05-07,31,0,4,1,331,0,0,0,0,0,1,0,0,0,0,1
1,15,2022-07-10,2023-06-07,31,0,1,1,332,0,0,0,0,0,0,0,1,0,0,1
0,15,2022-09-10,2023-06-07,44,1,2,1,270,0,0,0,0,0,0,0,1,0,0,1
2,10,2022-11-10,2023-05-07,44,0,4,1,178,0,0,0,0,0,0,0,0,0,1,1
1,14,2022-12-10,2023-05-07,34,1,1,1,148,0,0,1,0,0,0,0,0,0,0,1
0,12,2022-10-16,2023-06-07,42,1,1,1,234,0,0,0,0,0,0,0,0,0,1,1
1,15,2022-10-17,2023-07-07,33,1,3,1,263,0,0,0,0,0,0,0,0,0,1,1
0,11,2022-10-21,2023-07-07,35,1,4,1,259,0,0,1,0,0,0,0,0,0,0,1
2,15,2022-10-23,2023-06-07,34,0,1,1,227,0,0,0,0,0,0,0,0,1,0,1
2,14,2022-10-25,2023-05-07,47,1,2,1,194,1,0,0,0,0,0,0,0,0,0,1
0,13,2022-10-27,2023-06-07,43,0,1,1,223,0,0,0,0,1,0,0,0,0,0,1
1,13,2022-10-29,2023-08-07,43,1,4,1,282,0,0,0,1,0,0,0,0,0,0,1
0,13,2022-01-11,2023-05-07,35,0,3,1,481,0,1,0,0,0,0,0,0,0,0,1
2,13,2022-04-11,2023-06-07,39,1,2,1,422,0,0,0,0,0,0,1,0,0,0,1
1,10,2022-04-11,2023-06-07,39,1,2,1,422,0,0,0,0,0,0,0,1,0,0,1
0,11,2022-04-11,2023-07-07,49,0,4,2,452,0,0,0,0,0,1,0,0,0,0,1
1,14,2022-05-11,2023-04-07,30,1,2,1,331,0,0,0,0,0,0,0,1,0,0,1
0,12,2022-02-11,2023-05-07,31,0,2,1,450,0,0,0,0,0,0,0,1,0,0,1
2,12,2022-03-11,2023-06-07,39,1,2,1,453,0,0,0,0,0,0,0,0,0,1,1
2,14,2022-10-30,2023-06-07,30,0,1,1,220,0,0,1,0,0,0,0,0,0,0,1
0,13,2022-10-31,2023-04-07,43,0,3,1,158,0,0,0,0,0,0,0,0,0,1,1
1,10,2022-10-14,2023-05-07,29,0,3,1,205,0,0,0,0,0,0,0,0,0,1,1
0,14,2022-09-26,2023-05-07,46,1,4,1,223,0,0,1,0,0,0,0,0,0,0,1
2,15,2022-09-17,2023-06-07,35,1,3,1,263,0,0,0,0,0,0,0,0,1,0,1
1,12,2022-09-16,2023-03-07,30,1,2,1,172,1,0,0,0,0,0,0,0,0,0,1
0,12,2022-12-09,2023-07-07,39,0,4,1,210,0,0,0,0,1,0,0,0,0,0,1
1,14,2022-12-09,2023-06-07,41,1,1,1,180,0,0,0,1,0,0,0,0,0,0,1
0,12,2022-08-29,2023-05-07,27,1,3,1,251,0,1,0,0,0,0,0,0,0,0,1
2,15,2022-08-25,2023-03-07,42,1,1,1,194,0,0,0,0,0,0,1,0,0,0,1
2,11,2022-08-15,2023-06-07,45,0,2,1,296,0,0,0,0,0,0,0,1,0,0,1
0,10,2022-11-08,2023-07-07,36,0,4,1,241,0,0,0,0,0,1,0,0,0,0,1
1,12,2022-10-08,2023-06-07,35,1,1,1,242,0,0,0,0,0,0,0,1,0,0,1
0,13,2022-07-26,2023-04-07,38,1,3,1,255,0,0,0,0,0,0,0,1,0,0,1
2,14,2022-07-19,2023-06-07,41,0,4,1,323,0,0,0,0,0,0,0,0,0,1,1
1,10,2022-07-17,2023-06-07,43,1,2,1,325,0,0,1,0,0,0,0,0,0,0,1
0,13,2022-07-17,2023-06-07,44,1,2,1,325,0,0,0,0,0,0,0,0,0,1,1
0,10,2022-07-17,2023-04-07,35,1,2,1,264,0,0,0,0,0,0,0,0,0,1,1
0,13,2022-11-07,2023-06-07,39,1,1,1,212,0,0,1,0,0,0,0,0,0,0,1
2,15,2022-07-07,2023-05-07,43,1,4,1,304,0,0,0,0,0,0,0,0,1,0,1
1,10,2022-07-07,2023-06-07,36,1,4,1,335,1,0,0,0,0,0,0,0,0,0,1
0,11,2022-08-07,2023-05-07,49,0,1,2,273,0,0,0,0,1,0,0,0,0,0,1
0,12,2022-06-07,2023-08-07,29,0,3,1,426,0,0,0,1,0,0,0,0,0,0,1
1,10,2022-03-07,2023-04-07,45,1,2,1,396,0,1,0,0,0,0,0,0,0,0,1
2,11,2022-06-30,2023-06-07,44,0,1,1,342,0,0,0,0,0,0,1,0,0,0,1
2,11,2022-06-27,2023-04-07,40,0,4,1,284,0,0,0,0,0,0,0,1,0,0,1
0,15,2022-06-26,2023-08-07,51,0,4,2,407,0,0,0,0,0,1,0,0,0,0,1
1,15,2022-06-27,2023-05-07,30,0,4,1,314,0,0,0,0,0,0,0,1,0,0,1
2,14,2022-06-28,2023-08-07,50,1,4,2,405,0,0,0,0,0,0,0,1,0,0,1
0,12,2022-06-30,2023-06-07,39,1,2,1,342,0,0,0,0,0,0,0,0,0,1,1
2,11,2022-02-07,2023-07-07,51,1,2,2,515,0,0,1,0,0,0,0,0,0,0,1
1,10,2022-05-07,2023-05-07,42,1,1,1,365,0,0,0,0,0,0,0,0,0,1,1
0,12,2022-11-07,2023-07-07,34,0,2,1,242,0,0,0,0,0,0,0,0,0,1,1
1,12,2022-07-18,2023-06-07,28,1,2,1,324,0,0,1,0,0,0,0,0,0,0,1
2,15,2022-07-25,2023-07-07,43,1,2,1,347,0,0,0,0,0,0,0,0,1,0,1
0,11,2022-07-28,2023-06-07,27,0,2,1,314,1,0,0,0,0,0,0,0,0,0,1
2,13,2022-05-08,2023-08-07,49,0,4,2,456,0,0,0,0,1,0,0,0,0,0,1
1,14,2022-09-08,2023-05-07,35,0,1,1,241,0,0,0,1,0,0,0,0,0,0,1
0,10,2022-08-14,2023-06-07,34,1,2,1,297,0,1,0,0,0,0,0,0,0,0,1
2,14,2022-08-15,2023-05-07,28,1,3,1,265,0,0,0,0,0,0,1,0,0,0,1
1,15,2022-08-16,2023-07-07,49,0,2,2,325,0,0,0,0,0,0,0,1,0,0,1
0,12,2022-08-25,2023-04-07,51,0,2,2,225,0,0,0,0,0,1,0,0,0,0,1
1,13,2022-08-27,2023-06-07,36,1,1,1,284,0,0,0,0,0,0,0,1,0,0,1
0,13,2022-06-09,2023-06-07,37,1,4,1,363,0,0,0,0,0,0,0,1,0,0,1
2,11,2022-08-09,2023-07-07,48,1,1,1,332,0,0,0,0,0,0,0,0,0,1,1
2,13,2022-09-13,2023-04-07,45,0,4,1,206,0,0,1,0,0,0,0,0,0,0,1
0,11,2022-09-15,2023-06-07,39,1,2,1,265,0,0,0,0,0,0,0,0,0,1,1
1,14,2022-09-19,2023-05-07,39,1,3,1,230,0,0,0,0,0,0,0,0,0,1,1
0,15,2022-09-22,2023-07-07,46,0,4,1,288,0,0,1,0,0,0,0,0,0,0,1
2,13,2022-09-24,2023-06-07,30,0,3,1,256,0,0,0,0,0,0,0,0,1,0,1
1,10,2022-09-30,2023-06-07,32,0,3,1,250,1,0,0,0,0,0,0,0,0,0,1
0,11,2022-03-10,2023-05-07,39,1,1,1,423,0,0,0,0,1,0,0,0,0,0,1
1,15,2022-08-10,2023-07-07,35,0,3,1,331,0,0,0,1,0,0,0,0,0,0,1
0,15,2022-09-10,2023-07-07,41,0,3,1,300,0,1,0,0,0,0,0,0,0,0,1
2,11,2022-12-10,2023-08-07,32,0,4,1,240,0,0,0,0,0,0,1,0,0,0,1
2,14,2022-10-15,2023-06-07,41,0,4,1,235,0,0,0,0,0,0,0,1,0,0,1
0,14,2022-10-17,2023-06-07,36,0,4,1,233,0,0,0,0,0,1,0,0,0,0,1
1,15,2022-10-19,2023-07-07,49,1,1,2,261,0,0,0,0,0,0,0,1,0,0,1
0,11,2022-10-22,2023-09-07,30,0,3,1,320,0,0,0,0,0,0,0,1,0,0,1
2,15,2022-10-23,2023-06-07,40,0,3,1,227,0,0,0,0,0,0,0,0,0,1,1
1,13,2022-10-27,2023-07-07,46,0,2,1,253,0,0,1,0,0,0,0,0,0,0,1
0,11,2022-10-28,2023-06-07,30,0,4,1,222,0,0,0,0,0,0,0,0,0,1,1
1,10,2022-01-11,2023-08-07,48,1,1,1,573,0,0,0,0,0,0,0,0,0,1,1
0,11,2022-04-11,2023-05-07,50,1,2,2,391,0,0,1,0,0,0,0,0,0,0,1
2,11,2022-05-11,2023-06-07,27,1,4,1,392,0,0,0,0,0,0,0,0,1,0,1
2,14,2022-04-11,2023-07-07,51,0,1,2,452,1,0,0,0,0,0,0,0,0,0,1
0,11,2022-05-11,2023-07-07,38,1,3,1,422,0,0,0,0,1,0,0,0,0,0,1
1,10,2022-04-11,2023-05-07,39,1,1,1,391,0,0,0,1,0,0,0,0,0,0,1
0,12,2022-05-11,2023-05-07,45,0,4,1,361,0,1,0,0,0,0,0,0,0,0,1
2,12,2022-03-11,2023-06-07,29,1,1,1,453,0,0,0,0,0,0,1,0,0,0,1
1,13,2022-10-31,2023-07-07,35,1,3,1,249,0,0,0,0,0,0,0,1,0,0,1
0,10,2022-10-26,2023-04-07,51,0,4,2,163,0,0,0,0,0,1,0,0,0,0,1
1,11,2022-10-16,2023-06-07,51,1,4,2,234,0,0,0,0,0,0,0,1,0,0,1
0,15,2022-10-16,2023-07-07,42,0,3,1,264,0,0,0,0,0,0,0,1,0,0,1
2,13,2022-09-17,2023-06-07,48,0,1,1,263,0,0,0,0,0,0,0,0,0,1,1
2,14,2022-12-09,2023-04-07,40,1,4,1,119,0,0,1,0,0,0,0,0,0,0,1
0,13,2022-09-13,2023-07-07,39,1,4,1,297,0,0,0,0,0,0,0,0,0,1,1
1,14,2022-09-09,2023-07-07,44,1,1,1,301,0,0,0,0,0,0,0,0,0,1,1
0,14,2022-03-09,2023-06-07,27,0,1,1,455,0,0,1,0,0,0,0,0,0,0,1
2,11,2022-08-31,2023-05-07,35,1,2,1,249,0,0,0,0,0,0,0,0,1,0,1
1,14,2022-08-25,2023-07-07,45,1,4,1,316,1,0,0,0,0,0,0,0,0,0,1
0,12,2022-08-15,2023-07-07,33,1,2,1,326,0,0,0,0,1,0,0,0,0,0,1
1,10,2022-08-16,2023-07-07,32,0,4,1,325,0,0,0,1,0,0,0,0,0,0,1
0,11,2022-07-28,2023-05-07,51,0,1,2,283,0,1,0,0,0,0,0,0,0,0,1
2,10,2022-07-28,2023-06-07,40,0,2,1,314,0,0,0,0,0,0,1,0,0,0,1
2,15,2022-07-22,2023-06-07,47,1,1,1,320,0,0,0,0,0,0,0,1,0,0,1
0,13,2022-07-19,2023-06-07,42,1,4,1,323,0,0,0,0,0,1,0,0,0,0,1
1,10,2022-07-16,2023-06-07,41,1,2,1,326,0,0,0,0,0,0,0,1,0,0,1
0,12,2022-07-15,2023-09-07,43,1,2,1,419,0,0,0,0,0,0,0,1,0,0,1
2,11,2022-07-16,2023-05-07,42,0,2,1,295,0,0,0,0,0,0,0,0,0,1,1
1,14,2022-09-07,2023-06-07,28,1,3,1,273,0,0,1,0,0,0,0,0,0,0,1
0,12,2022-07-07,2023-05-07,40,0,1,1,304,0,0,0,0,0,0,0,0,0,1,1
0,15,2022-07-07,2023-09-07,46,0,2,1,427,0,0,0,0,0,0,0,0,0,1,1
0,11,2022-06-07,2023-05-07,39,0,1,1,334,0,0,1,0,0,0,0,0,0,0,1
2,15,2022-06-30,2023-06-07,41,0,3,1,342,0,0,0,0,0,0,0,0,1,0,1
1,15,2022-06-27,2023-05-07,30,1,2,1,314,1,0,0,0,0,0,0,0,0,0,1
0,14,2022-06-28,2023-08-07,32,1,2,1,405,0,0,0,0,1,0,0,0,0,0,1
0,14,2022-06-28,2023-06-07,38,1,4,1,344,0,0,0,1,0,0,0,0,0,0,1
1,11,2022-06-29,2023-08-07,38,1,2,1,404,0,1,0,0,0,0,0,0,0,0,1
2,13,2022-01-07,2023-06-07,32,1,3,1,516,0,0,0,0,0,0,1,0,0,0,1
2,14,2022-03-07,2023-07-07,27,1,2,1,487,0,0,0,0,0,0,0,1,0,0,1
0,15,2022-04-07,2023-06-07,50,0,2,2,426,0,0,0,0,0,1,0,0,0,0,1
1,10,2022-10-07,2023-07-07,30,1,3,1,273,0,0,0,0,0,0,0,1,0,0,1
2,11,2022-07-23,2023-06-07,49,1,3,2,319,0,0,0,0,0,0,0,1,0,0,1
0,11,2022-07-24,2023-07-07,32,0,1,1,348,0,0,0,0,0,0,0,0,0,1,1
2,14,2022-07-26,2023-06-07,35,1,3,1,316,0,0,1,0,0,0,0,0,0,0,1
